game_id,date,time,stadium,home_team,away_team,result
071,31/05/2024,21:30,Hailé Pinheiro / Goiania,Goiás / GO,Sport / PE,3 X 0
072,02/06/2024,16:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Crb / AL,4 X 2
073,04/06/2024,19:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Guarani / SP,3 X 0
074,02/06/2024,18:30,Novelli Junior / Itu,Ituano / SP,Avaí / SC,0 X 1
075,03/06/2024,20:00,Jacy Scaff / Londrina,Santos / SP,Botafogo / SP,1 X 2
076,02/06/2024,16:00,Índio Condá / Chapeco,Chapecoense / SC,Vila Nova / GO,1 X 1
077,01/06/2024,17:00,Hercílio Luz / Itajai,Brusque / SC,Gremio Novorizontino - Saf / SP,0 X 0
078,03/06/2024,21:00,Germano Kruger / Ponta Grossa,Operário / PR,Amazonas Fc / AM,1 X 0
079,04/06/2024,21:30,Leônidas Sobré de Castro / Belem,Paysandu / PA,America Saf / MG,2 X 0
080,31/05/2024,19:00,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Coritiba S.a.f. / PR,1 X 0
081,10/06/2024,19:00,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Ceará / CE,3 X 2
082,08/06/2024,17:00,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Operário / PR,0 X 1
083,11/06/2024,19:00,José Maria de Campos Maia / Mirassol,Mirassol / SP,Goiás / GO,1 X 0
084,07/06/2024,21:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Santos / SP,3 X 1
085,09/06/2024,18:30,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Ponte Preta / SP,2 X 0
086,09/06/2024,16:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Chapecoense / SC,0 X 0
087,17/07/2024,20:30,Rei Pelé / Maceio,Crb / AL,Botafogo / SP,4 X 1
088,07/06/2024,19:00,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Ituano / SP,4 X 2
089,08/06/2024,17:00,Carlos Zamith / Manaus,Amazonas Fc / AM,Brusque / SC,2 X 1
090,10/06/2024,21:30,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,Sport / PE,Paysandu / PA,1 X 0
091,16/06/2024,18:30,Hailé Pinheiro / Goiania,Goiás / GO,Coritiba S.a.f. / PR,1 X 1
092,15/06/2024,17:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Gremio Novorizontino - Saf / SP,1 X 0
093,16/06/2024,11:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Vila Nova / GO,1 X 0
094,15/06/2024,18:00,Novelli Junior / Itu,Ituano / SP,Paysandu / PA,3 X 5
