game_id,date,time,stadium,home_team,away_team,result
191,03/08/2025,18:30,Ligga  Arena / Curitiba,Athletico Paranaense / PR,Paysandu / PA,1 X 1
192,31/07/2025,21:35,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Coritiba S.a.f. / PR,1 X 2
193,04/08/2025,21:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Volta Redonda / RJ,2 X 0
194,01/08/2025,19:00,Olímpico do Pará / Belem,Remo / PA,Ferroviária / SP,0 X 2
195,03/08/2025,16:00,Índio Condá / Chapeco,Chapecoense / SC,Crb / AL,3 X 2
196,01/08/2025,21:30,Germano Kruger / Ponta Grossa,Operário / PR,Criciúma / SC,1 X 0
197,02/08/2025,20:30,Arena da Amazônia / Manaus,Amazonas Fc / AM,Goiás / GO,2 X 2
198,04/08/2025,19:00,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Atlético Goianiense Saf / GO,1 X 1
199,03/08/2025,16:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Avaí / SC,1 X 1
200,02/08/2025,18:30,Santa Cruz / Ribeirao Preto,Botafogo / SP,America Saf / MG,2 X 1
201,08/08/2025,21:35,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Chapecoense / SC,0 X 0
202,09/08/2025,18:30,Hailé Pinheiro / Goiania,Goiás / GO,Operário / PR,2 X 1
203,10/08/2025,18:30,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Botafogo / SP,2 X 0
204,11/08/2025,21:30,Leônidas Sobré de Castro / Belem,Paysandu / PA,Vila Nova / GO,0 X 1
205,10/08/2025,16:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Cuiabá Saf / MT,2 X 0
206,11/08/2025,19:00,Heriberto Hulse / Criciuma,Criciúma / SC,Athletico Paranaense / PR,4 X 2
207,12/08/2025,19:30,Rei Pelé / Maceio,Crb / AL,Athletic Saf / MG,1 X 0
208,09/08/2025,16:00,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Remo / PA,0 X 1
209,08/08/2025,19:00,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Amazonas Fc / AM,2 X 1
210,09/08/2025,20:30,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Gremio Novorizontino - Saf / SP,0 X 0
211,16/08/2025,20:30,Ligga Arena / Curitiba,Athletico Paranaense / PR,Cuiabá Saf / MT,1 X 1
212,16/08/2025,18:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Goiás / GO,2 X 0
213,17/08/2025,18:30,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Ferroviária / SP,1 X 3
214,16/08/2025,16:00,Olímpico do Pará / Belem,Remo / PA,Botafogo / SP,1 X 1
215,17/08/2025,16:00,Índio Condá / Chapeco,Chapecoense / SC,Paysandu / PA,2 X 0
216,19/08/2025,19:30,Germano Kruger / Ponta Grossa,Operário / PR,Avaí / SC,0 X 0
217,15/08/2025,20:00,Carlos Zamith / Manaus,Amazonas Fc / AM,America Saf / MG,2 X 2
218,18/08/2025,21:00,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Criciúma / SC,1 X 1
219,14/08/2025,21:35,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Coritiba S.a.f. / PR,1 X 2
220,18/08/2025,19:00,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Crb / AL,0 X 1
221,23/08/2025,16:00,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Remo / PA,0 X 0
222,23/08/2025,18:00,Hailé Pinheiro / Goiania,Goiás / GO,America Saf / MG,1 X 0
223,24/08/2025,20:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Atlético Goianiense Saf / GO,2 X 2
224,24/08/2025,16:00,Leônidas Sobré de Castro / Belem,Paysandu / PA,Operário / PR,1 X 2
225,25/08/2025,21:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Amazonas Fc / AM,1 X 2
226,22/08/2025,21:35,Heriberto Hulse / Criciuma,Criciúma / SC,Gremio Novorizontino - Saf / SP,2 X 0
227,23/08/2025,20:30,Rei Pelé / Maceio,Crb / AL,Athletico Paranaense / PR,0 X 1
228,22/08/2025,19:00,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Chapecoense / SC,0 X 4
229,24/08/2025,18:30,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Volta Redonda / RJ,0 X 0
230,25/08/2025,19:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Vila Nova / GO,2 X 0
231,30/08/2025,20:30,Ligga Arena / Curitiba,Athletico Paranaense / PR,Gremio Novorizontino - Saf / SP,2 X 1
232,30/08/2025,18:30,Hailé Pinheiro / Goiania,Goiás / GO,Botafogo / SP,2 X 3
233,31/08/2025,16:00,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Amazonas Fc / AM,2 X 0
234,28/08/2025,21:35,Olímpico do Pará / Belem,Remo / PA,Criciúma / SC,0 X 1
235,01/09/2025,19:00,Índio Condá / Chapeco,Chapecoense / SC,Vila Nova / GO,2 X 2
236,29/08/2025,19:00,Germano Kruger / Ponta Grossa,Operário / PR,Coritiba S.a.f. / PR,1 X 0
237,30/08/2025,16:00,Rei Pelé / Maceio,Crb / AL,Paysandu / PA,2 X 0
238,02/09/2025,19:30,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Avaí / SC,2 X 0
239,01/09/2025,21:30,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Cuiabá Saf / MT,2 X 2
240,31/08/2025,18:30,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Athletic Saf / MG,0 X 2
241,05/09/2025,21:30,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Ferroviária / SP,4 X 0
242,08/09/2025,21:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Athletic Saf / MG,1 X 1
243,08/09/2025,20:00,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Crb / AL,1 X 0
244,05/09/2025,19:00,Olímpico do Pará / Belem,Paysandu / PA,Volta Redonda / RJ,1 X 2
245,07/09/2025,20:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Goiás / GO,2 X 1
246,07/09/2025,16:00,Heriberto Hulse / Criciuma,Criciúma / SC,Chapecoense / SC,2 X 0
247,05/09/2025,17:00,Carlos Zamith / Manaus,Amazonas Saf / AM,Remo / PA,1 X 3
248,07/09/2025,18:30,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Operário / PR,1 X 1
249,08/09/2025,19:30,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Atlético Goianiense Saf / GO,1 X 1
250,06/09/2025,16:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Athletico Paranaense / PR,1 X 3
251,12/09/2025,21:30,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Goiás / GO,0 X 0
252,13/09/2025,18:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Remo / PA,1 X 1
253,16/09/2025,19:30,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Avaí / SC,2 X 1
254,13/09/2025,16:00,Olímpico do Pará / Belem,Paysandu / PA,America Saf / MG,0 X 0
255,16/09/2025,21:35,Índio Condá / Chapeco,Chapecoense / SC,Athletico Paranaense / PR,2 X 3
256,14/09/2025,16:00,Germano Kruger / Ponta Grossa,Operário / PR,Cuiabá Saf / MT,1 X 1
257,15/09/2025,21:30,Rei Pelé / Maceio,Crb / AL,Amazonas Saf / AM,2 X 0
